profile_id,survey_link,status,survey_completion_date_time,data_pipeline,link_source,platform,os,browser,version,ip,market,language,duration_seconds,[q5]: Single-select - What is your biological gender?,[q6]: Single-select - What is your race?,"[q7]: Single-select - Do you currently drive or have access to a car (owned, shared, or rental)? ",[q8]: Multi-select - What are your main reasons for not owning or driving a car?,"[q10]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - Certificate of Entitlement (COE) prices are too high for the average Singaporean. ","[q11]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system is effective in keeping Singapore’s vehicle population under control. ","[q12]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system is a fair way to decide who gets to own a car in Singapore.","[q13]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The COE system should be reviewed or improved to better meet current needs. ","[q14]: Grid Single-select - We are going to show you a series of statements. Using the scale provided, kindly tell us how you feel about each of the statements. - The government is doing enough to manage and stabilise COE prices."
AWo4mkSvNIitqchzNitMKje8P0Iw4l7q5osfoHPM1NhOvUPC,,completed,2025-11-07T01:47:31.516+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,69.57,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Disagree
WdydzZNJmwlfGGBagSgNzxxASzIWh6YjQfJvPCLul0XQEbSG,,completed,2025-11-07T13:58:14.134+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,108.53,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Neutral,Strongly Disagree,Agree,Neutral
oRzm1AUURfLCKWDE3d978WlYg47ShADsPIKvrgNElxEG4LHk,,completed,2025-11-07T11:22:57.556+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,67.97,Male,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
HaE4UyX2aKm9l9ObYh4Vy9wJeRTtCQSj293StXToeP19Q3J1,,completed,2025-11-07T12:07:28.096+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,47.58,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Disagree,Agree,Neutral
NFQc4yKhE3duwZ9hysSFvDlYwxUNs5zXdzmhVehoqVJcVy3D,,completed,2025-11-06T20:52:57.210+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,65.39,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; Sufficient public transport options ",Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Strongly Agree
jmr5gCeCDxh7iGYIk1jRGFoPCgjEGRxAyNdIn0vbwVucz26k,,completed,2025-11-06T23:24:57.652+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,131.25,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Agree,Agree,Neutral
nV0Gx58Yqu6wPIMugXn3qgtksNyNuoCjvnAqDfJNpMN3u913,,completed,2025-11-07T19:20:05.707+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,30.91,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree
Is52WLk9rlmexKfU3MuNdmsxF7AG5nmUdj4papfYXjba03LX,,completed,2025-11-07T17:39:43.944+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,43.83,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral
0449JeJhQnc0gRigJvHpq51cO77Kojw6iNLoij2qZNdN3LT2,,completed,2025-11-07T19:48:34.308+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,175.41,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Strongly Agree,Disagree,Neutral,Agree,Neutral
kccmD16DmTOb38lyDBFyjsNLp0yLyhhTqqPOvepFzJjNhWbW,,completed,2025-11-07T10:16:59.649+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,23.98,Male,Malay,"Yes, I share a car with others (e.g. family, friends)",,Neutral,Agree,Agree,Neutral,Strongly Agree
e4TIC39zQVeEORNcKQhy3KsKqT8mHl78R42Tvb8793cyF2Hk,,completed,2025-11-07T19:56:23.244+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,47.74,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree
1Nr6SYQCnf5tHOrmARINySBKylP7m4HOnVnw0KxZVOyVAOSe,,completed,2025-11-06T17:10:30.324+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,38.94,Male,Malay,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
lCcE3G7FUvj7RHRUqKGYs6FjQs02nvf4VGwI28sLjmfU81nj,,completed,2025-11-07T15:09:31.633+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,58.46,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree
Sj4RUB4Oxi0e0xBLz5jDzEw3znGp3UgFpoBkIIIRvXmuZwba,,completed,2025-11-07T09:05:21.423+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,46.05,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Neutral,Disagree,Agree,Neutral
e47ofFC0hlVFTbAgcPf9s96wPlAp9PkTx7xUl8pAB7ZVPeD5,,completed,2025-11-07T11:39:50.450+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,137.29,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Disagree,Disagree,Disagree,Agree,Neutral
3FtuNXmGD2UTXo8lt2BSlFky9HnYRqAMOomc6bnTC6QAEWP4,,completed,2025-11-07T09:52:18.434+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,458.7,Female,Malay,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree
gFjTnMSVC7GehxDj4eTIsb4R9M4VDOc4i9lNrqMpCDQ947Ry,,completed,2025-11-08T16:04:22.316+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,32.16,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Strongly Agree,Disagree,Disagree,Agree,Neutral
7Xa3yyVgoU9eU6ELITJjLsYXqyV96SIbqPyHYjXCgEmS1VFA,,completed,2025-11-07T14:22:32.918+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,53.48,Male,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree
xrilLPLGBMDPG2sHXrSwoQ8QOL9pxby0qrwzJQSazuJrYjrl,,completed,2025-11-06T18:07:56.316+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,61.44,Male,Indian,"Yes, I own a car ",,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral
7VEIkawrdVYWAj1ByeaaRdsAW5MNbginmx7wIGebP0dK37z2,,completed,2025-11-07T10:26:43.913+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,48.97,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Neutral,Agree,Disagree
CQr2NO7zDe8DlBetZoDmTAAZStxwNNJweTpohqkUTqBS4Up9,,completed,2025-11-07T15:37:15.037+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,40.96,Male,Chinese,"No, I do not drive or have access to a car","I do not have a driving licence; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Strongly Agree,Agree,Neutral,Agree,Neutral
H68TGbOxnA7XRXFo9eDdrZTgMZElKrd0uYfDQqshQPjM77yW,,completed,2025-11-07T16:03:16.962+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,71.3,Female,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Agree,Disagree,Neutral,Agree,Neutral
qzSFGEaXIlHKeKsiXIO7mcNJNvVlM2OPApcoeRMq3X0T7kqv,,completed,2025-11-07T17:36:09.315+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,72.24,Female,Chinese,"No, I do not drive or have access to a car","Sufficient public transport options ; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Agree,Agree,Disagree,Agree,Disagree
UvpHdoODo0XxA0uwXAExUu5TnAr0rhWxs5cHZm7ZTJn3FRuP,,completed,2025-11-08T17:38:10.384+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,39.76,Female,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Agree,Agree,Agree,Neutral
FA5BQ6pckxXwJtow4UJWXgvEJ8AZYm8DwUoouNnEOKzNiuhz,,completed,2025-11-08T15:32:11.002+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,37.94,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Strongly Agree,Agree,Neutral
pRB9GfukZeuHBsNv9roo1rCcBNTCzRC1QkaWOCkprQTbQgA2,,completed,2025-11-07T14:46:53.485+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,8933.49,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Agree,Disagree,Neutral,Neutral
A1aP50hiFeTvIt0MEvOT1b9XlN8XPMObnKsF8J6oRyabWGfP,,completed,2025-11-07T08:54:10.286+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,51.5,Male,Caucasian,"Yes, I own a car ",,Strongly Agree,Neutral,Disagree,Agree,Disagree
oolafRb0lBDSmdmF1zZcbO2wLl1RjMWTVbS40kfOr18I5U4N,,completed,2025-11-08T13:53:05.007+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,34.3,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Agree,Agree,Disagree
dpFiC8h86tzDkltW5W5QY0PRJHYruTXTGHFEBSrxCELhg4FU,,completed,2025-11-07T19:49:42.261+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,36.63,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Agree,Agree,Disagree,Neutral,Disagree
UCw8Qm5RMlp6CPC3SQNQjHMYzgJATnUr6jLea1kXledvZw1X,,completed,2025-11-07T13:35:23.835+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,40.42,Male,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral
ez6syyVwt7u2CG7ZPRqj71s2SFXPeH8uZjafHzRf1bBfbiKR,,completed,2025-11-07T11:47:03.527+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,60.33,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Strongly Disagree,Neutral,Strongly Disagree
mtj1fr9tMdgw9YlL0DcC7tdozzt7Tneqwsdc6c0s7UYbUdQR,,completed,2025-11-07T11:13:47.124+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,125.67,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Neutral,Agree,Neutral
tUZL6NJ39wWdfvkMXGMrqiKONLYSUx3PAxz34bvCdlB20IWl,,completed,2025-11-07T14:13:45.524+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,72.03,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ; I do not have a driving licence,Strongly Agree,Neutral,Agree,Agree,Neutral
IZ4Mztu5bXB7nrqXJeToFev2ArkIwOwvrEHRrt1r9b0xWEv5,,completed,2025-11-07T21:32:43.836+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,41.62,Male,Indian,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
lXOYzVSrujHibVRmvKSLCreFOAQVpbZD3LpR7B5K4d1OqIBs,,completed,2025-11-07T18:07:13.396+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,37.81,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Strongly Agree,Neutral,Agree,Neutral
RLxPSB385K7o9fngQTC1ehDLahbYUoRB1IT6XoziVOrGYOww,,completed,2025-11-07T18:53:19.304+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,33.38,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Agree,Agree,Agree
C0PnD6tReudCJpL2C4Rgvgt2gZfTgw0nN63WZvBdO3Vr8msn,,completed,2025-11-07T06:26:41.812+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,69.95,Female,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Disagree
7GRcWZVuNuFaR8Bqxt7T3a300zENkrjf7jMUlCKUf2G9Xt5V,,completed,2025-11-07T20:34:10.766+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,53.86,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Agree,Agree,Strongly Disagree
xhqHIXcfLCNUqOxfbsoowrIlQ3z6azduuiA2w41nu2V35q1G,,completed,2025-11-07T13:26:34.712+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,86.09,Male,Chinese,"Yes, I use car rental or car-sharing services",,Neutral,Disagree,Neutral,Neutral,Neutral
JaB08ubG2Vo2jL2w88Radw1SOjJiNTKpmsmiJ8VtIW0WMuH4,,completed,2025-11-07T19:55:04.861+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,336.97,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Neutral,Strongly Disagree,Neutral,Strongly Disagree
7oZgJ8rhnei3tBFZofWp0LZ9M7PU6zm329I4fD33pnpk5EGg,,completed,2025-11-07T18:02:08.306+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,25.7,Female,Chinese,"Yes, I use car rental or car-sharing services",,Strongly Agree,Agree,Disagree,Agree,Agree
EBuzVEJdl59iIDAkLz2D6WFobS7RRevqVfNQiRKVpGXr4G13,,completed,2025-11-07T14:14:06.201+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,50.42,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ; I do not have a driving licence,Strongly Agree,Agree,Disagree,Agree,Neutral
A8nNBRazD6N09haRNM7tIF4ne16YpPhXG0gnRbSBCesoukYy,,completed,2025-11-08T15:09:25.830+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,36.14,Female,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Neutral
GVQDk0RJ4yKpNugvpF9TImwyqaC2wTGA3WAmOk3xnycwN2GS,,completed,2025-11-07T19:45:36.963+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,77,Female,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree
dqncCyOCrKNlc1hLKf6Q51yHr0tuTVy4VYRg3xdFDXMPBsCe,,completed,2025-11-07T19:45:27.070+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,50.41,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Agree,Neutral,Agree,Neutral
ojeJYtJ7AGclKCgbs4yBU0VHnKmx9xPzXfP2osUlTF4vv2Vb,,completed,2025-11-07T22:36:08.834+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,23.03,Male,Chinese,"Yes, I own a car ",,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree
f235YqVov9bGsZMqxxD9pPig2yrRbRUQM5dd9fBz4uX5ZmdV,,completed,2025-11-07T17:36:57.338+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,90.51,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ; I do not have a driving licence,Agree,Strongly Agree,Neutral,Agree,Neutral
GSeJa3026iRRE63MMOMlxuSQ4lSoUfF6Tw5006EHDhhWiBpW,,completed,2025-11-07T13:33:36.288+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,239.64,Female,Chinese,"No, I do not drive or have access to a car","Certificate of Entitlement (COE) prices are too high; General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Disagree,Neutral,Disagree,Neutral,Disagree
rGv8pquwymByH4PkIUCfbAhZ8YsUkExWYMn3LrjI8wiubVK2,,completed,2025-11-07T15:25:25.174+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,31.55,Male,Chinese,"Yes, I own a car ",,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral
U93X4cDjHMwIuzn47sv4YI3FL8iaDuhHiSnG8u5Ha8jB2XpN,,completed,2025-11-08T15:47:56.480+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,20.82,Male,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Agree,Neutral,Neutral
wgvkzrAoTgRbTTcNdCMP2w4I3oWloldH9eHEqinc9lfPG8Qm,,completed,2025-11-07T07:19:33.271+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,143.31,Male,Indian,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Disagree,Neutral,Agree,Disagree
BK9WtwlnuqHPgzPfvjZM1JB4Zaapr2AyTiPFeTkQWJzTm8Nb,,completed,2025-11-07T19:01:32.667+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,79.43,Female,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree
kCKpIwQ999ZTGrbdKAkoyekRh3P02rUJwYFXFsdPoGkBc8qm,,completed,2025-11-06T17:49:55.561+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,39.39,Male,Malay,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Agree,Agree,Agree,Agree
gu0eXfAFyGBluRmQMs90ks3kavEfzFqi5ORhYXRF1dDPhZkF,,completed,2025-11-07T15:21:20.681+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,53.05,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; Environmental or sustainability concerns ,Strongly Agree,Agree,Disagree,Agree,Disagree
1UDc8etxUs8mgwwRTDPtuS3jkFmsdGv2SOSSfEufZRTekiKD,,completed,2025-11-06T23:34:23.295+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,71.94,Female,Indian,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I do not have a driving licence",Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree
IRvXbvOj226DcCFr6cL6KHw4gL44nmG06c5gU2RJM2ijvbqy,,completed,2025-11-07T15:34:19.939+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,5312.57,Female,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Neutral,Neutral,Neutral,Neutral,Neutral
6hEgThLNnQZGqqvmRcsGMyv9SvqkaAlCGIkCv0Ju13NbbMCH,,completed,2025-11-07T19:47:33.302+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,67.05,Female,Chinese,"Yes, I use car rental or car-sharing services",,Neutral,Strongly Agree,Agree,Neutral,Neutral
K8JDJVAfnZzkJwHbUuuIDvLwRh0Toxbl28iMfFIyMecs33c9,,completed,2025-11-07T22:15:02.464+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,50.91,Female,Chinese,"Yes, I own a car ",,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree
IJV2CsUlnWdsQYyh7OBwlApLTybEad6hK4f6Iwr9jz4qXvv7,,completed,2025-11-06T21:26:55.455+8:00,SG live,,iPad,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,102.86,Male,Indian,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ",Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
I0WyO3hplzkpAZgogRRvdxEDphQtpFG2aJde0Kb3SVkE7CJo,,completed,2025-11-07T09:42:44.895+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,59.13,Female,Chinese,"Yes, I own a car ",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
JdELCIginDCrBrGJ2jT8NH0Un12D8XoYa2rckjHAmOsm79ge,,completed,2025-11-08T14:22:15.894+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,40.17,Male,Chinese,"No, I do not drive or have access to a car","General cost of car ownership is too high (e.g. maintenance, fuel, insurance) ; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Strongly Agree,Agree,Neutral,Neutral,Neutral
Q3TspWt7nyN80XP07fB3KSb4TN0ckUb7vhD3zAY5VlQPSCKn,,completed,2025-11-07T13:18:21.310+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,108.68,Male,Indian,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high,Strongly Agree,Strongly Disagree,Strongly Disagree,Agree,Agree
rcVuCuUFLVRNR4qO0zvvPCTH0RO2iiBcXvw5QAcqkRjWE5xM,,completed,2025-11-07T13:14:44.898+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,33.13,Male,Chinese,"No, I do not drive or have access to a car",Certificate of Entitlement (COE) prices are too high; I do not have a driving licence,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Disagree
QEEMTlkir0A5W1uWToQC4zgdDHx21tNkPGuIBQgF44ZiEnDq,,completed,2025-11-06T20:40:35.419+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,116.7,Male,Malay,"Yes, I use car rental or car-sharing services",,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree
Bl6Mz3p5ag97wDYKmcaqSxYrSkoxUQIANjlBlnhuvWlBXcoJ,,completed,2025-11-07T14:31:40.934+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,30.02,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Agree,Neutral,Agree,Neutral
exYmKVEG2ptUoNCtCvoC1D9IZsipqEpLqSr30WstXWSXJc2O,,completed,2025-11-07T17:11:25.557+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.152.87,SG,EN,50.63,Female,Chinese,"No, I do not drive or have access to a car",Sufficient public transport options ,Agree,Agree,Disagree,Agree,Neutral
gkkqTsbMej0YZw9W0q5KMoaf77qG0Fo3WkBiaUHouhSbUlPT,,completed,2025-11-07T19:19:20.503+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.189.201,SG,EN,22.21,Male,Chinese,"Yes, I own a car ",,Neutral,Agree,Agree,Neutral,Agree
qHcdqmBeuztKJ0R5mD1CFArytdxBrNjkzlsfQyiqCCEHDLpN,,completed,2025-11-07T09:21:01.322+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,57.06,Female,Chinese,"Yes, I share a car with others (e.g. family, friends)",,Agree,Agree,Neutral,Agree,Neutral
g9WRwE1M9wDP0ww11oLye6hTUSo1IsjJGDn0NM1VMrgF8VdO,,completed,2025-11-08T15:42:33.088+8:00,SG live,,iPhone,iOS,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,52.33,Male,Chinese,"No, I do not drive or have access to a car",I do not have a driving licence,Strongly Agree,Strongly Agree,Agree,Neutral,Neutral
iJPwBEh7KYfJuNWVpKPfd2Ta9yDOW92UerEam7JHGx8lSIN0,,completed,2025-11-07T07:43:16.896+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,137.25,Female,Others,"No, I do not drive or have access to a car",I do not have a driving licence,Agree,Agree,Agree,Agree,Agree
zoruVUJfGdnUbOBFJ3GyyNGYBV6W4yPx5FRq2gTXtmdy8UOT,,completed,2025-11-07T13:15:57.288+8:00,SG live,,Android,unknown,MilieuSurveysMobile,2.9.5,192.168.104.49,SG,EN,63.79,Male,Chinese,"No, I do not drive or have access to a car","I do not have a driving licence; I prefer other modes of transport (e.g. cycling, ride-hailing) ",Agree,Strongly Agree,Agree,Agree,Neutral
